variable,lambda,kappa
model,0.8054680890530969,0.39720983403369314
model,0.8309036903539768,0.4830177248871126
model,0.6815399522517809,0.38681056580507617
model,0.8286095133473271,0.32007571906495524
model,0.531195698006867,0.2612472891368635
model,0.7320468858414234,0.27253125622184454
model,0.7089437529758108,0.29262787996522593
model,0.947839891967115,0.6437848919185368
model,0.9321710552510162,0.4847104118912525
model,0.5699206548216076,0.2743117324101773
model,0.632657687343381,0.3009234130894983
model,0.6819466949124519,0.25313298653896416
model,0.9092626861711277,0.4082924631422671
model,0.6651799996615697,0.31750076582765463
model,0.5967555048917427,0.24077547122145
model,0.8234226653102216,0.4495780136572524
model,0.666645293783593,0.29128750345341153
model,0.7094572487860865,0.23817075334760116
model,0.848133396170065,0.41715851972500656
model,0.7441477242709156,0.3357744841310705
model,0.6324134131517237,0.21576056837878693
model,0.7340836848531741,0.27593104556235415
model,0.853129597339185,0.4004771655421464
model,0.6406319251781286,0.2252334440512085
model,0.8407407443296355,0.3293528294147851
model,0.668473981218503,0.2845856657776118
model,0.3061401676092453,0.22276384673157834
model,0.825803412364051,0.45132770282932694
model,0.952957333202313,0.6590765876795303
model,0.8349120753267423,0.3694961507650575
model,0.9781902829051988,0.5436667280432878
model,0.8816402835399071,0.48718581969012703
model,0.4758369817156382,0.15839262758140882
model,0.24544804263940298,0.2031154787479253
model,0.6451759645301279,0.30182794698958915
model,0.7935310048183527,0.33797325898866926
model,0.4684232995013119,0.16412921622451576
model,0.6964431807376018,0.3428833379567099
model,0.5108190903602212,0.25787671760738357
model,0.41646387326392365,0.27164082721573785
model,0.6864517807390866,0.333099379971614
model,0.5613573558686882,0.3398571437329138
model,0.7729347782672781,0.34435712089246956
model,0.8234006293298222,0.4327639174519529
model,0.7965011809792529,0.3043410020671302
model,0.7993119693310645,0.38559392926071256
model,0.6196433245132693,0.31476776551119656
model,0.630262224961047,0.2437118588884549
model,0.6949657979721642,0.2446339386251953
model,0.666269791332027,0.3265577468350019
model,0.6648615465069007,0.33966986687048817
model,0.7692413899433622,0.3535600295712401
model,0.6111162187807002,0.34998763272501326
model,0.7355159958036136,0.30330526779732764
model,0.6401799342582791,0.3594927102444223
model,0.4077489795637561,0.17662294493069364
model,0.44665651184041827,0.2468966269999045
model,0.5867539621847327,0.23959821535857656
model,0.9434905135699175,0.37802350315949884
model,0.5335121936998909,0.28956650658622896
model,0.8742972033125417,0.4151474966067031
model,0.799960362925828,0.4004835644823247
model,0.6707235639190267,0.29728265505994694
model,0.8463410056910892,0.33075085160202605
model,0.8232263325728031,0.42007423824155155
model,0.2885602290904278,0.1988095111978685
model,0.8797167182199921,0.4547628355844126
model,0.9376455929959782,0.46793694498515365
model,0.7950157334570312,0.3508725681903364
model,0.6967211059905497,0.24760113603079073
model,0.9343355408061692,0.47781763502879265
model,0.6434030389656571,0.32815718168825064
model,0.7174063363952133,0.2677100106280343
model,0.46203740319742437,0.2387753290498683
model,0.7487926882918464,0.39763518011845816
model,0.476972094789586,0.2061874127373504
model,0.7998133154044582,0.3905367152063184
model,0.7980093717989476,0.37481701980510335
model,0.6975177049680442,0.4057927924603377
model,0.6731023320242372,0.34393884766746696
model,0.8298627069316397,0.38307751144199637
model,0.8528592799009761,0.4041269510387774
model,0.9843686347852183,0.477048055720912
model,0.5766754630526372,0.2942825357306539
model,0.5975527842742606,0.28919644544884493
model,0.8660304864099122,0.4786443285061007
model,0.8131777326951778,0.491370354591623
model,0.28410203751326724,0.17903151448484964
model,0.6517212315183083,0.36433263972759294
model,0.649058798835025,0.29248774840774244
model,0.6158519452391259,0.2915195339759638
model,0.7390075717858402,0.3408517691101965
model,0.5718371194602417,0.22994512535191103
model,0.8308120495477389,0.4442674240213548
model,0.9955682094110175,0.6874332744956974
model,0.7676554956358431,0.335188980685302
model,0.8059894965372407,0.3677766428771334
model,0.7144593921343296,0.28676053737109125
model,0.7649300669160786,0.35985413713116254
model,0.5128674034948427,0.2557078579265015
model,0.38818675958921994,0.3050687283794399
model,0.828821248956366,0.4406740643606889
model,0.7361872616341387,0.3893032569495904
model,0.5897548749112586,0.27400227334975724
model,0.7578610020748058,0.3141732548621164
model,0.870565675668478,0.5286402226840322
model,0.7686927831915985,0.3822056401987756
model,0.8975727852404105,0.5778327145395186
model,0.6000168466309518,0.22856275100036358
model,0.8545823163646685,0.3603666804617416
model,0.708358873905192,0.44006331800960247
model,0.7805958467781537,0.4024789061809056
model,0.9385725023181485,0.4139081573748024
model,0.9481640088968823,0.41538697110519823
model,0.782920670458373,0.37760312983230904
model,0.37321374031779225,0.21699093589620727
model,0.5829650305699409,0.30486921491358443
model,0.789507854006192,0.2922584577173596
model,0.8747754408127617,0.409810470405084
model,0.7012296585693166,0.26156942967102825
model,0.5887822926923055,0.2428852565310808
model,0.5703420522945767,0.2360403150303335
model,0.5571923730493928,0.24642383580353522
model,0.6885592949114768,0.2565315289580598
model,0.44802027703109526,0.27980045440154716
model,0.7041287416749086,0.29053073414600195
model,0.9501457063583937,0.5396041298053935
model,0.922616828455553,0.4390264523513459
model,0.6412887933135804,0.30451240333260277
model,0.5144953670816044,0.2742139382407073
model,0.47667439953731106,0.27359823847326664
model,0.708334089352395,0.2469922017853676
model,0.6590671335217184,0.32609781568131607
model,0.8147466740483734,0.39329683133445414
model,0.6920048665837449,0.29442978386683644
model,0.816568254224397,0.45329794506566157
model,0.6958301376728478,0.3249622873920247
model,0.6447161294350597,0.3617400525256588
model,0.9999338930386481,0.5543217725705366
model,0.6358480250624989,0.2695618042135131
model,0.8415308466940802,0.3759969062566755
model,0.7869472068609512,0.40960636728723204
model,0.690908298760983,0.25964587722103927
model,0.7418697997843245,0.33195507379855566
model,0.5014161273048374,0.2547086375139296
model,0.6173083621557858,0.3196165552022984
model,0.5705166263336685,0.29524484329788975
model,0.7340130626755015,0.22682565945081654
model,0.7201040775190269,0.32143199135901424
model,0.2978165552729554,0.2354660746783397
model,0.8246581336127726,0.33182193229703427
model,0.9186825391379809,0.48854554970262776
model,0.9999568860577677,0.41235801116465287
model,0.38872418243422047,0.22030075974413052
model,0.7784641435612852,0.29670531528020233
model,0.6628836803452329,0.3788133582339221
model,0.633637188377105,0.29846808521547463
model,0.6729182177396816,0.21905732912085657
model,0.07453951198115324,0.1529026527771464
model,0.6717378617251059,0.32008706318873587
model,0.6570438974931512,0.2023912175321529
model,0.32700120333030974,0.18401717684071905
model,0.9666327650191985,0.6248576879775956
model,0.748989703678804,0.2874857123542349
model,0.35828795633320726,0.24475350603099533
model,0.6354179688927548,0.38183685593295263
model,0.6410998347245898,0.2946925308177436
model,0.6036385729369235,0.2455934254883036
model,0.646977310971396,0.2856005639477043
model,0.7136252994173661,0.25921718461738524
model,0.5628735631966572,0.2806666818414872
model,0.7282748970620428,0.2849305272976282
model,0.8338210303255744,0.36535375126687353
model,0.8203478637094793,0.37648638957802705
model,0.5441889619404882,0.2845496462556361
model,0.635993771015363,0.27044849745884547
model,0.8547516120247487,0.38052207413970524
model,0.6434875161869572,0.25946156613087407
model,0.46556563495500164,0.2312911388134142
model,0.6510626023028454,0.2809081673438886
model,0.748554587193686,0.30989964188378166
model,0.6826520069640479,0.2799950899207607
model,0.7811640115040391,0.30475944759635293
model,0.7718346912589236,0.2835187514184947
model,0.5288715189688067,0.28396733035270066
model,0.7698656743230402,0.35414780305814647
model,0.7807808416418948,0.33186515692577595
model,0.767281509685885,0.31523469944189503
model,0.7617487554809781,0.3220312526272276
model,0.8534181581946212,0.32437985149445536
model,0.6031566319382795,0.31225974418913927
model,0.3127297371608095,0.20223744422846288
model,0.8013385755842304,0.4386727956507249
model,0.8534412930406202,0.3856122939762541
model,0.7520424500645374,0.4204815561480537
model,0.839662247663215,0.3903238583690273
model,0.6586138466933976,0.31269915115466707
model,0.6262428904707924,0.24009945341399158
model,0.5785738728422913,0.21658484294395702
model,0.5468622482322512,0.26789139036343673
model,0.8196566849475805,0.40092719739565336
model,0.5639508184552664,0.19471047199086725
model,0.6782314681590467,0.35504661520818903
model,0.36505379641955626,0.1335258011673311
model,0.6747193688433881,0.37748194907417104
model,0.7704684967128136,0.39768724586299836
model,0.35865640255051845,0.2194806212949492
model,0.8615334219436905,0.47447596486521376
model,0.5833823815809787,0.24868897625917064
model,0.8256754404515758,0.38404187815390756
model,0.6427824916816723,0.31535784324164556
model,0.5218245780612786,0.2565662072230888
model,0.9693765680918173,0.5166949965255774
model,0.7903099306566223,0.3697164314057446
model,0.8463552653355725,0.4325769502269568
model,0.27106316048401374,0.1872761385917029
model,0.37447480963215,0.2280142680836363
model,0.8469176692295898,0.4808529983044221
model,0.6161141737455244,0.3314088887659097
model,0.41142866394934335,0.19864098613102685
model,0.5008282167524637,0.29813318467010513
model,0.5756611451393455,0.24899053457513837
model,0.2757020519505022,0.12909868809016103
model,0.8442465064303855,0.4160115589631721
model,0.904270959256571,0.3826542775391685
model,0.9276503002220333,0.4226730323211529
model,0.6163960081645986,0.3059785909793248
model,0.9608213206642335,0.596822432092162
model,0.7089043729864483,0.3885642194902429
model,0.41127052720393387,0.25090451336119035
model,0.9308399200345707,0.47293793042618115
model,0.5337577665878138,0.2365009115163427
model,0.8357334155661426,0.33092133869806756
model,0.5248922506248729,0.22877610502686876
model,0.39529646599608426,0.18488033425521758
model,0.876031095529495,0.32513463979190965
model,0.6278048296181293,0.35615304895472805
model,0.7193283640238608,0.31155317148392275
model,0.6246335190447307,0.28390840395241357
model,0.6025600492754064,0.27554512319957253
model,0.7187342547964826,0.2685091621655087
model,0.7417896409686189,0.4131888772190651
model,0.742149583284311,0.31438977230013376
model,0.7225637706294877,0.27962551274045383
model,0.7060025162305718,0.222348700108151
model,0.8786379784132508,0.4138711242631861
model,0.6641729794668655,0.23342763124977778
model,0.7751367947711745,0.39880988751880836
model,0.8266736597989605,0.4145524333643945
model,0.5188713235930872,0.217064129626285
model,0.9703533636849814,0.8100397688653597
model,0.48372527993215897,0.21790825912332176
model,0.8759948424893512,0.46270581640517616
model,0.7152297403214128,0.3131093345171537
model,0.9163985380669853,0.5052842293533651
model,0.9494734744416222,0.4227177998967169
model,0.6171954350295787,0.213071467043946
model,0.9812794049840756,0.6397635130514903
model,0.8044648300311432,0.3568614628767725
model,0.6029031761668964,0.22460183038022005
model,0.684144507682397,0.281689047681701
model,0.45049380535559846,0.22967489388718076
model,0.766677885687405,0.38480563668527046
model,0.7597985231389015,0.2753627916438721
model,0.9833953152397689,0.7667309233225218
model,0.5505280637365781,0.276294956466803
model,0.665427328197423,0.28295177547205574
model,0.71991338054317,0.3310056386649954
model,0.8197785193342862,0.32018098860872735
model,0.6245614383124982,0.32225634192115593
model,0.787418773861388,0.3076956639691062
model,0.8184140615942564,0.3363780993588989
model,0.8251485414536839,0.42837843075794296
model,0.15750157741124524,0.15774199559167146
model,0.9999338930386481,0.5587268523177301
model,0.7890903799586739,0.3925374431093189
model,0.44736686318877655,0.20308840479351375
model,0.8254381138094851,0.33722617964906815
model,0.6802230854800527,0.3139084746212738
model,0.8122035077361369,0.3408797266403279
model,0.5323015330848355,0.29673354277213415
model,0.9993059814621471,0.49088473649109754
model,0.768889416506468,0.2792458397798254
model,0.7084007565304721,0.35399682692963835
model,0.9336158707778104,0.5216758879534451
model,0.7078673324929967,0.4290225202718759
model,0.8666380754425949,0.3945355962696735
model,0.7234648878208582,0.3447178750966315
model,0.5055556783491157,0.21481123078989475
model,0.6308272447252036,0.3392232541659994
model,0.5678485119983259,0.2455352561122564
model,0.5471604927119863,0.2745337709935817
model,0.5384723291413122,0.2503017820274518
model,0.9246365520684506,0.49234176126721213
model,0.55604171113269385,0.33263826634998
model,0.7519354577306434,0.2874585077228205
model,0.9282588808357901,0.44689066664822524
model,0.7834293838541604,0.349812878796216
model,0.6038667495193784,0.17021593681072217
model,0.8908458864225134,0.517701962171396
model,0.8278274620464764,0.4562102401472547
model,0.8957642915347777,0.3564580874751132
model,0.613199185194153,0.3006219197469305
model,0.7146063871407853,0.299967080572277
model,0.40138673461128316,0.22454886983531713
model,0.8261490262774658,0.3973826319923438
model,0.3732190706524368,0.2452738504654261
model,0.7868205248641055,0.36817710869250186
model,0.7985216621706629,0.4705048236954785
model,0.6716035811355754,0.2673303758230114
model,0.9806441334709477,0.5255990210570023
