variable,lambda,kappa
model,0.5167917193834395,0.30408400025560434
model,0.8756852970024273,0.41313806514896606
model,0.7161740617573185,0.34469920320071007
model,0.5679252189827981,0.3155167290802219
model,0.6400136665294996,0.27309917820287277
model,0.7551222817354767,0.29111841194813204
model,0.8005545632841143,0.3726821447768028
model,0.7614938112261656,0.31150647055953823
model,0.7790800208770954,0.31898488968935945
model,0.8257839465565087,0.48620648818303175
model,0.5457578765343304,0.14124998723428134
model,0.7571197056094736,0.34599063884303793
model,0.7292753835544756,0.2782582819564756
model,0.6836200202550731,0.24155652395640906
model,0.8961791968554642,0.4860395577942159
model,0.6889862766665332,0.381163313689752
model,0.8106944706950023,0.3532034662189099
model,0.8774389206880118,0.4592433473622048
model,0.7093836176044629,0.3060431131610008
model,0.90870665332944,0.5198867689902308
model,0.7656407919244236,0.29346093106399823
model,0.8376081320259703,0.4543027951461434
model,0.6882031692511728,0.29562858429074673
model,0.7912964316851641,0.26962288194213635
model,0.6798924866981603,0.3472650905334681
model,0.7364358429388324,0.2840298114024424
model,0.3875192959747044,0.1973193412474526
model,0.8895485921119503,0.4338962988359526
model,0.6979014320750994,0.32982534463422986
model,0.3955844570554497,0.22837042628607598
model,0.5263734551194541,0.3289650702847432
model,0.7595266465037658,0.3208475593775404
model,0.5320118527856356,0.20920935342333574
model,0.8847281940814572,0.5301457174077846
model,0.5821423185890785,0.2651952826712631
model,0.6007053480919213,0.2144689189217515
model,0.555110158159025,0.2781593724768999
model,0.727703444190897,0.3391154283993083
model,0.8722139119987568,0.3590237770939576
model,0.6349423202722947,0.251716026067783
model,0.4743709819077091,0.2591201775022177
model,0.39830817511146005,0.20298990734519823
model,0.40863162453017177,0.22726039625960198
model,0.5292070039045822,0.23478914479768925
model,0.648603599465597,0.33871700234351676
model,0.7066839991444525,0.22034535182952403
model,0.6099260759579246,0.2321802853811722
model,0.7556355435830459,0.46057044859589885
model,0.8785866157384778,0.44430457699757775
model,0.4593797967023865,0.24369755238864352
model,0.6387785329892693,0.2260995579673814
model,0.5248994668789699,0.2718971031263508
model,0.6361541557056593,0.27643896486593716
model,0.7804365764318785,0.3976338470257164
model,0.7858381394081397,0.47284872461644323
model,0.753500869749678,0.37599133997335543
model,0.5906594643744664,0.18569873300048223
model,0.7992723618631363,0.3286457414884588
model,0.410249136589781,0.22777845228355767
model,0.74790925602239,0.334673893740689
model,0.7000165931298423,0.3094493091293434
model,0.6823510712297847,0.31027513316990646
model,0.6628315255065393,0.25383122892583637
model,0.6542195442191884,0.2849561843588062
model,0.7487330326046723,0.40033383789800697
model,0.8058230041290795,0.4486117764269035
model,0.8520925540442326,0.450555879588908
model,0.7053055225668327,0.33054985038278206
model,0.7456699891146873,0.24462295230100883
model,0.311934288441978,0.18287128327785895
model,0.679187612740994,0.2675305221121144
model,0.5112110727697151,0.26876714867432766
model,0.5556768928957113,0.2187254016471994
model,0.9039302682696668,0.3155007291286653
model,0.7972935793743028,0.3191715126727876
model,0.6140283952278941,0.21747366488584893
model,0.6308517479011813,0.3786398266401376
model,0.8358852162755694,0.36092438659698683
model,0.5670213827877466,0.2825016278862588
model,0.940839433227059,0.5882393675399781
model,0.6509623948399156,0.31905070330042046
model,0.5469307457429736,0.1723933709176773
model,0.699797949300469,0.3887851664981052
model,0.7941459059389112,0.35250247320714934
model,0.5922695117232691,0.30095318638246865
model,0.5161931886132423,0.17031825031269238
model,0.39195586834252233,0.12475560326593865
model,0.7733020720734984,0.34428313874494676
model,0.8907645952352811,0.45244821760093373
model,0.4321903623072779,0.27311637876503364
model,0.720863250372887,0.296776673184583
model,0.6253315604190005,0.2659287404996143
model,0.7762931720961113,0.3351442606920708
model,0.5727755839440553,0.2818794174848669
model,0.7937411109123671,0.25988929432588637
model,0.5257901696351267,0.2929454781770414
model,0.7482745839725917,0.3636582494523602
model,0.9070913197974091,0.4848009638714927
model,0.5184682892181154,0.2213829354359249
model,0.6493680287745921,0.2989029679800235
model,0.680394224712925,0.27509110205037196
model,0.6841111363724578,0.28764117206673134
model,0.6624480053935998,0.3043299294325101
model,0.7042498065203059,0.33585669220221237
model,0.4676002748080538,0.26027596687159593
model,0.6643633054824041,0.2756550737585361
model,0.8280553782174394,0.3360451390888694
model,0.5181465197045889,0.2303697981876032
model,0.7154948199805481,0.31788915937601847
model,0.4863809411717394,0.2641322310081852
model,0.35075854569783477,0.1719262225250487
model,0.27361708001803353,0.15008711820423234
model,0.8312375606188013,0.3821163830272396
model,0.953209033749708,0.635078193066265
model,0.877620526224831,0.41480525527453216
model,0.7691367441821307,0.37205164265691915
model,0.7327911980288153,0.27547009361810015
model,0.17908745685840197,0.12342364048212526
model,0.7524365346813161,0.3342376141632747
model,0.7533379969270877,0.24956144825775214
model,0.7694131449485762,0.3362869259182806
model,0.6565053192145474,0.2388544109971432
model,0.6331508052028818,0.22593822589076995
model,0.6735162550136305,0.37941299902356795
model,0.5626964621127275,0.27474391346008353
model,0.44910275999760935,0.2053423277185843
model,0.678860560727451,0.270600821032224
model,0.5493833823622833,0.19219752842298873
model,0.7826588279823472,0.3694160239975337
model,0.6787283438669058,0.23468040970382464
model,0.7477886201071231,0.38832150120581393
model,0.7356665936029406,0.255633306707671
model,0.41209068632834167,0.2297613529000637
model,0.6881844917337239,0.3229024729787991
model,0.8808497488882636,0.4487744242871837
model,0.4653495584968783,0.25726524261140316
model,0.8623842784197211,0.3848685438571769
model,0.8842009873495018,0.5950965530969217
model,0.9548572188660999,0.5042696139854009
model,0.12179093181018516,0.16772906481157146
model,0.6443455594361508,0.2624228409890307
model,0.6063528683971005,0.22053088466908646
model,0.6394047330800882,0.2328684479289026
model,0.7190531275627244,0.37974380534772345
model,0.8530084448419452,0.3445716883670682
model,0.7061964665550257,0.2756735752169194
model,0.8146510771935572,0.2946064710734718
model,0.5020477866924418,0.32333849923406666
model,0.5941926663426834,0.2809029498358426
model,0.9687237818992097,0.4405361333892168
model,0.5697039000436778,0.3076099660078352
model,0.9342897814210471,0.44062369868787893
model,0.8345296536330737,0.3793244532549086
model,0.7260950752033245,0.25098823867638803
model,0.7874834198160053,0.36060394678456215
model,0.7735396201988382,0.3180670485769041
model,0.9655174417592627,0.4664003007599087
model,0.7715069338081363,0.3825339355663429
model,0.770517553037383,0.36601924353161763
model,0.8587554636697493,0.43217784558433164
model,0.7656719384713623,0.40971716891356
model,0.8073709781621575,0.4126055774360184
model,0.8423422200048359,0.4167834900772269
model,0.6704045660466826,0.3052573076398555
model,0.8015091232518474,0.33029554033676717
model,0.5586680141206717,0.19420296112472402
model,0.762413682887056,0.3161371669090788
model,0.3510383176114305,0.17291443066936568
model,0.6768573262753667,0.21267956529570675
model,0.5179489512022291,0.23226932045304186
model,0.6940039449469129,0.3720142204110767
model,0.5605122388319534,0.3360778092859926
model,0.6346139898531487,0.34732723404218485
model,0.5808618765690088,0.2118128291186915
model,0.7438931255511507,0.442440312160081
model,0.7030896437739733,0.35878389545267253
model,0.7453841073428831,0.30280014329820193
model,0.8017226078962139,0.37886966501324154
model,0.42126481559362366,0.22420386663311875
model,0.6049502303424449,0.3412774480003139
model,0.9001038778376304,0.5026208368953956
model,0.3102307225734001,0.22322326466992343
model,0.76507439769211,0.32673068163340324
model,0.31737684005652816,0.15558050172061372
model,0.3515663579314104,0.19454769782047387
model,0.7459717877885566,0.2658556616033769
model,0.6716562063927827,0.379570674983735
model,0.7400062637712876,0.405810764816808
model,0.8626352424589989,0.4394490625908497
model,0.9104381773765751,0.48385011159894936
model,0.7063433486057519,0.38859369644790087
model,0.8575904636050184,0.38628029972790595
model,0.707443632428532,0.4075396038705699
model,0.6541867448854346,0.3451029206239411
model,0.3083451556813208,0.2036824146113767
model,0.6484855955781116,0.36454026138500956
model,0.6169810261950672,0.19698183493900945
model,0.743157222246906,0.34225112160697785
model,0.5940126986252167,0.2739832389090538
model,0.8804180107837556,0.38606125738281544
model,0.5717235057237057,0.17964589704040096
model,0.6758996980164453,0.29142002813310613
model,0.7409618360916944,0.4736547270211789
model,0.7257036738000275,0.2943989766773136
model,0.5385520207531677,0.34294816039220394
model,0.7487051719624384,0.37495049327099184
model,0.6138137301453176,0.2894297094667093
model,0.8843973692287013,0.3930280279282075
model,0.9028665510013636,0.45359280626867154
model,0.6827730885659645,0.38237051255364224
model,0.6346822128020968,0.21460263566182017
model,0.4471019900909697,0.20748847857060343
model,0.6485714473097725,0.2440792028185493
model,0.5928289687629432,0.30106840907798593
model,0.7186043037934464,0.391231899202759
model,0.7427845560843046,0.31775696728394015
model,0.46852830027161724,0.2924734257329972
model,0.7532850034666208,0.4551292934290126
model,0.7137340963977237,0.31719129221278647
model,0.465374576156458,0.18079892210989643
model,0.5222857378639247,0.23276032910877043
model,0.6729044876612287,0.27291136038276154
model,0.8762998871904413,0.4653901698722483
model,0.7558425379970932,0.39323255018412684
model,0.4474087558065039,0.2253304958228167
model,0.5922219768343466,0.2540630364631086
model,0.520759759123095,0.2692189823984599
model,0.6010703174401644,0.2155332003664049
model,0.721836172456122,0.4415847979212882
model,0.7963550996308759,0.3013830513816186
model,0.5882445917153727,0.2589766377532296
model,0.5416272531278472,0.18316926174816545
model,0.7668920922316155,0.4623600134053143
model,0.30179275394501737,0.1720111000855445
model,0.8546212685630118,0.46216348510933863
model,0.7751375265009884,0.26784091236293994
model,0.4127875162610087,0.17311459199767668
model,0.6170277537976924,0.3042614126384562
model,0.820556294510894,0.2890793339945293
model,0.6942816519055663,0.4445193364755912
model,0.7585048706698504,0.3728628011719293
model,0.6973220446973323,0.26413741714299166
model,0.7447874588905213,0.27017557873216463
model,0.7438682082578292,0.2564977804902919
model,0.8319967241040133,0.3636725087739622
model,0.5152277720695382,0.30281244707481025
model,0.7765614518519914,0.3399970893866307
model,0.6992010538276331,0.2745552676123836
model,0.7508022770688785,0.3223919329016559
model,0.8481134177855556,0.39112133466010407
model,0.2978554738199724,0.2361935402627414
model,0.8276089176956949,0.4067761855648749
model,0.5531863885373447,0.2822145052229379
model,0.5701400940048399,0.2563501276444732
model,0.794913269689405,0.2852251144480269
model,0.5265418323694299,0.27520616181247715
model,0.5875552040636163,0.26562752638946335
model,0.5923580899180122,0.237452155229619
model,0.8636066716892098,0.4344690680021494
model,0.44083244169402,0.2694734755234171
model,0.6828290068395598,0.3187042692538633
model,0.5071805502849044,0.26117827849152125
model,0.6841463926261715,0.32365527924431853
model,0.7555535178433774,0.3983921135599883
model,0.8278562874836214,0.39934912364228886
model,0.802041647961915,0.36140838850487794
model,0.6506683215651916,0.2338605895489599
model,0.7622985498967284,0.357688146985683
model,0.7039375891655074,0.35796226061481284
model,0.5643162378487361,0.27092900270558384
model,0.895259744689394,0.47226538340301943
model,0.6786506681049209,0.3573710752431522
model,0.8255338015085975,0.3974001515606455
model,0.8491411524379845,0.42303121883962663
model,0.4003063715651704,0.22795266130237385
model,0.7800536424366346,0.30670446906337545
model,0.6226354545824567,0.29756892494124726
model,0.9123399287624513,0.4214303346673976
model,0.8783805445889719,0.40498222955774105
model,0.8128257234461121,0.3920497833841958
model,0.6124663288995428,0.38324563791614935
model,0.8719330032468683,0.5031720520364429
model,0.7690605288316859,0.24445707240694114
model,0.7892572262853512,0.3772479465030384
model,0.8558206203069336,0.3347159173340801
model,0.7979186641343148,0.22720387744406598
model,0.2646633561934929,0.18554514113276885
model,0.8916180495978903,0.4589657295085801
model,0.8130170268278535,0.42963211245012933
model,0.9806625191617099,0.6101600648314499
model,0.6165251163432452,0.25750999423188053
model,0.598390693791912,0.2159936757710085
model,0.662142085277502,0.3276426639459746
model,0.384295757807153,0.21533970840222721
model,0.6030889002715972,0.2655045662666671
model,0.41420316068840207,0.2231188635943007
model,0.5883910517699847,0.20804608374820885
model,0.9004717241110307,0.5742793397145197
model,0.8398977083429946,0.37394250263242235
model,0.7289176436661196,0.2909965679612823
model,0.5993224092655838,0.22005045371762327
model,0.5512103063742801,0.250166197643013
model,0.6236249230970957,0.3124227206756266
model,0.6626235675590846,0.3230409627914393
model,0.8435980326009577,0.4625791704933853
model,0.6622916491367017,0.2925772759516885
model,0.9378186190320852,0.5089775583423838
model,0.510439835034584,0.23333623252919156
model,0.8228969806694025,0.39522872498648154
model,0.6177277379820099,0.3045413299448938
model,0.4525442559111075,0.2042264257177676
model,0.8232812588629413,0.42441071956457554
model,0.4998712148783886,0.2365484797324203
model,0.33884807106353987,0.2599524555805281
model,0.597623773940536,0.26715080404832897
model,0.2985078695725,0.20880430786027396
model,0.692281186320418,0.3487359012209214
model,0.7139996650132949,0.22528107660582952
model,0.5673578834096981,0.3103482496805817
model,0.21212075710165224,0.19326802977528967
model,0.6832006662561454,0.3032125321581184
model,0.8077291209883266,0.441757658422072
model,0.7290362132818499,0.3245707998747353
model,0.6489845696768446,0.3101766124304647
model,0.9178921601592598,0.4736655291676403
model,0.7178594282122659,0.26411681988205027
